applications.postAddress;applications.inn;responsibleOrg.long;responsibleOrg.lat;address.OSM
"Страна: Российская Федерация; ОКАТО: 92401367000; Почтовый индекс: 420012; Субъект РФ: Республика Татарстан; Город: Казань; Улица: Волкова; Дом: 60/12; Офис: 4; ";1655385258;49,060708;55,807461;дом 60/12,Волкова улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 22401382000; Почтовый индекс: 603137; Субъект РФ: Нижегородская; Город: Нижний Новгород; Улица: Памирская; Дом: 11; Офис: помещение П3, офис 9; ";5263112088;43,9439686;56,2739148;дом 11,Памирская улица,Нижний Новгород,Россия
420021, г.Казань а/я 438;1655344300;49,060708;55,807461;Г.КАЗАНЬ А/Я 438, Д. Г.КАЗАНЬ А/Я 438, 420021, Г.КАЗАНЬ А/Я 438, РОССИЯ
423812, Российская Федерация, Республика Татарстан, г.Набережные Челны, а/я 12062;1650184759;49,060708;55,807461;А/Я 12062, Д. А/Я 12062, НАБЕРЕЖНЫЕ ЧЕЛНЫ, РОССИЯ
"Страна: Российская Федерация; ОКАТО: 22401362000; Почтовый индекс: 603053; Субъект РФ: Нижегородская; Город: Нижний Новгород; Улица: Борская; Дом: 17, ПОМЕЩЕНИЕ П4Г; Офис: КАБИНЕТ 7; ";5256141176;49,060708;55,807461;дом 17, ПОМЕЩЕНИЕ П4Г,Борская улица,Нижний Новгород,Россия
"Страна: Российская Федерация; ОКАТО: 97401000000; Почтовый индекс: 428017; Субъект РФ: Чувашская Республика -; Город: Чебоксары; Улица: М.Павлова; Дом: 41; Офис: 27; ";2,12901E+11;49,060708;55,807461;дом 41,М.Павлова улица,Чебоксары,Россия
423453, РТ, г. Альметьевск, улица Герцена, д.1Б;1,658E+11;49,060708;55,807461;ГЕРЦЕНА УЛИЦА, Д. 1Б, АЛЬМЕТЬЕВСК, РОССИЯ
"Страна: Российская Федерация; ОКАТО: 92608101; Почтовый индекс: 423450; Субъект РФ: РТ; Город: Альметьевск; Улица: Комитерна; Дом: 20; ";1,644E+11;49,060708;55,807461;дом 20,Комитерна улица,Альметьевск,Россия
"Страна: Российская Федерация; ОКАТО: 92420000000; Почтовый индекс: 422544; Субъект РФ: Татарстан; Город: Зеленодольский р-н, Зеленодольск; Улица: Рогачева; Дом: 14; Офис: 2; ";1648040365;49,060708;55,807461;дом 14,Рогачева улица,Зеленодольский р-н, Зеленодольск,Россия
"Страна: Российская Федерация; ОКАТО: 92401385000; Почтовый индекс: 420100; Субъект РФ: Татарстан; Город: Казань; Улица: Академика Сахарова; Дом: 1А; Офис: 24; ";1657093613;49,060708;55,807461;дом 1А,Академика Сахарова улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 45280552000; Почтовый индекс: 129164; Субъект РФ: Москва; Улица: Ракетный бульвар; Дом: д.16; Офис: 514; ";7725795967;49,060708;55,807461;"дом 16,Ракетный бульвар улица,Страна: Российская Федерация; ОКАТО: 45280552000; Почтовый индекс: 129164; Субъект РФ: Москва; Улица: Ракетный бульвар; Дом: д.16; Офис: 514; ,Россия"
"Страна: Российская Федерация; ОКАТО: 92401367000; Почтовый индекс: 420049; Субъект РФ: Татарстан; Город: Казань; Улица: Подгорная; Дом: 34; ";1655396813;49,060708;55,807461;дом 34,Подгорная улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 45286565000; Почтовый индекс: 105066; Субъект РФ: Москва; Улица: Красносельская Н.; Дом: 13 стр1; ";1616002423;49,060708;55,807461;"дом 13 стр1,Красносельская Н. улица,Страна: Российская Федерация; ОКАТО: 45286565000; Почтовый индекс: 105066; Субъект РФ: Москва; Улица: Красносельская Н.; Дом: 13 стр1; ,Россия"
600901, г. Владимир, мкр. Юрьевец, а/я 86;3327114523;49,060708;55,807461;МКР. ЮРЬЕВЕЦ, Д. А/Я 86, ВЛАДИМИР, РОССИЯ
"Страна: Российская Федерация; ОКАТО: 45290578000; Почтовый индекс: 109145; Субъект РФ: Москва; Город: Москва; Улица: Привольная; Дом: 70 (корп.1 пом.XII); Офис: 13; ";7721479248;49,060708;55,807461;дом 70 (корп.1 пом.XII),Привольная улица,Москва,Россия
"Страна: Российская Федерация; ОКАТО: 45296571000; Почтовый индекс: 115230; Субъект РФ: Москва; Город: Москва; Улица: ш. Каширское; Дом: д. 4, корп. 3; Офис: пом. XII, ком. 4; ";7724391841;49,060708;55,807461;дом 4, корп. 3,ш. Каширское улица,Москва,Россия
"Страна: Российская Федерация; ОКАТО: 45283582000; Почтовый индекс: 107140; Субъект РФ: Субъект РФ; Город: г. Москва; Улица: Леснорядский переулок; Дом: 18с.14; Офис: 2; ";7734358610;49,060708;55,807461;дом 18с.14,Леснорядский переулок улица,г. Москва,Россия
"Страна: Российская Федерация; ОКАТО: 92401367000; Почтовый индекс: 420021; Субъект РФ: Татарстан; Город: Казань; Улица: Карима Тинчурина; Дом: 31; Офис: пом. 1002, оф. 302; ";1655168609;49,060708;55,807461;дом 31,Карима Тинчурина улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401367000; Почтовый индекс: 420202; Субъект РФ: Татарстан; Город: Казань; Улица: Тази Гиззата; Дом: 16/11; ";1655068185;49,060708;55,807461;дом 16/11,Тази Гиззата улица,Казань,Россия
